Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
80,Fresno State,San Joaquin Valley,3/19/2024,1900,79,0.02, ,0, ,2, ,1.4, ,19.4, ,62, ,11.9, ,2, ,332, ,13.9, 
80,Fresno State,San Joaquin Valley,3/19/2024,2000,79,0, ,0, ,0, ,1.4, ,17.3, ,70, ,11.8, ,1.5, ,348, ,14, 
80,Fresno State,San Joaquin Valley,3/19/2024,2100,79,0, ,0, ,0, ,1.4, ,16, ,74, ,11.5, ,1.2, ,308, ,14, 
80,Fresno State,San Joaquin Valley,3/19/2024,2200,79,0, ,0, ,0, ,1.3, ,15.2, ,77, ,11.2, ,1, ,317, ,14.1, 
80,Fresno State,San Joaquin Valley,3/19/2024,2300,79,0, ,0, ,0, ,1.2, ,14.7, ,71, ,9.6, ,1.4, ,329, ,14.2, 
80,Fresno State,San Joaquin Valley,3/19/2024,2400,79,0, ,0, ,0, ,1.2, ,13.4, ,78, ,9.6, ,1.6, ,315, ,14.2, 
80,Fresno State,San Joaquin Valley,3/20/2024,100,80,0, ,0, ,0, ,1.2, ,12.3, ,84, ,9.7, ,1.2, ,289, ,14.2, 
80,Fresno State,San Joaquin Valley,3/20/2024,200,80,0, ,0, ,0, ,1.1, ,10.8, ,88, ,8.9, ,1.4, ,322, ,14.2, 
80,Fresno State,San Joaquin Valley,3/20/2024,300,80,0, ,0, ,0, ,1.1, ,9.9, ,89, ,8.2, ,1.1, ,331, ,14.2, 
80,Fresno State,San Joaquin Valley,3/20/2024,400,80,0, ,0, ,0, ,1.1, ,9, ,94, ,8, ,0.9, ,298, ,14.1, 
80,Fresno State,San Joaquin Valley,3/20/2024,500,80,0, ,0, ,0, ,1, ,7.8, ,96, ,7.2, ,0.8, ,341, ,14.1, 
80,Fresno State,San Joaquin Valley,3/20/2024,600,80,0, ,0, ,0, ,1, ,7.6, ,97, ,7.1, ,0.9, ,297, ,14.1, 
80,Fresno State,San Joaquin Valley,3/20/2024,700,80,0, ,0, ,77, ,1.1, ,8.6, ,98, ,8.2, ,0.6, ,16, ,14, 
80,Fresno State,San Joaquin Valley,3/20/2024,800,80,0.11, ,0, ,275, ,1.3, ,12.5, ,86, ,10.3, ,1, ,344, ,13.9, 
80,Fresno State,San Joaquin Valley,3/20/2024,900,80,0.25, ,0, ,472, ,1.2, ,15, ,71, ,9.8, ,1.7, ,302, ,13.9, 
80,Fresno State,San Joaquin Valley,3/20/2024,1000,80,0.38, ,0, ,646, ,1.2, ,18.3, ,56, ,9.2, ,2.1, ,328, ,13.8, 
80,Fresno State,San Joaquin Valley,3/20/2024,1100,80,0.51, ,0, ,772, ,1, ,20.6, ,43, ,7.5, ,2.1, ,310, ,13.7, 
80,Fresno State,San Joaquin Valley,3/20/2024,1200,80,0.58, ,0, ,845, ,1, ,22.4, ,38, ,7.2, ,2, ,319, ,13.7, 
80,Fresno State,San Joaquin Valley,3/20/2024,1300,80,0.6, ,0, ,853, ,1, ,23.7, ,33, ,6.6, ,2, ,307, ,13.6, 
80,Fresno State,San Joaquin Valley,3/20/2024,1400,80,0.57, ,0, ,796, ,0.9, ,24.7, ,30, ,6, ,1.9, ,306, ,13.6, 
80,Fresno State,San Joaquin Valley,3/20/2024,1500,80,0.49, ,0, ,678, ,0.9, ,24.9, ,30, ,6.1, ,2.4, ,302, ,13.6, 
80,Fresno State,San Joaquin Valley,3/20/2024,1600,80,0.39, ,0, ,509, ,1, ,24.9, ,30, ,6.3, ,2.6, ,317, ,13.7, 
80,Fresno State,San Joaquin Valley,3/20/2024,1700,80,0.24, ,0, ,295, ,1, ,24.3, ,31, ,6.3, ,2.4, ,326, ,13.8, 
80,Fresno State,San Joaquin Valley,3/20/2024,1800,80,0.11, ,0, ,65, ,1, ,21.7, ,37, ,6.4, ,2.4, ,335, ,13.8, 
80,Fresno State,San Joaquin Valley,3/20/2024,1900,80,0.02, ,0, ,2, ,1, ,18.5, ,48, ,7.3, ,1.5, ,347, ,13.9, 
80,Fresno State,San Joaquin Valley,3/20/2024,2000,80,0.01, ,0, ,0, ,1, ,17.4, ,50, ,7, ,1.2, ,310, ,14, 
80,Fresno State,San Joaquin Valley,3/20/2024,2100,80,0.01, ,0, ,0, ,1, ,16.4, ,53, ,6.9, ,1.3, ,285, ,14.1, 
80,Fresno State,San Joaquin Valley,3/20/2024,2200,80,0, ,0, ,0, ,1, ,13.6, ,66, ,7.5, ,1, ,280, ,14.2, 
80,Fresno State,San Joaquin Valley,3/20/2024,2300,80,0, ,0, ,0, ,1.1, ,11.7, ,77, ,7.7, ,1.3, ,338, ,14.2, 
80,Fresno State,San Joaquin Valley,3/20/2024,2400,80,0.01, ,0, ,0, ,1, ,13.6, ,67, ,7.6, ,2.7, ,323, ,14.2, 
80,Fresno State,San Joaquin Valley,3/21/2024,100,81,0, ,0, ,0, ,1, ,12, ,72, ,7.2, ,2, ,318, ,14.2, 
80,Fresno State,San Joaquin Valley,3/21/2024,200,81,0, ,0, ,0, ,1, ,10.7, ,75, ,6.4, ,1.6, ,334, ,14.2, 
80,Fresno State,San Joaquin Valley,3/21/2024,300,81,0, ,0, ,0, ,0.9, ,9.5, ,78, ,5.9, ,1.4, ,332, ,14.2, 
80,Fresno State,San Joaquin Valley,3/21/2024,400,81,0, ,0, ,0, ,0.9, ,9.3, ,77, ,5.5, ,2.1, ,321, ,14.1, 
80,Fresno State,San Joaquin Valley,3/21/2024,500,81,0, ,0, ,0, ,0.9, ,8.9, ,78, ,5.3, ,2.4, ,321, ,14.1, 
80,Fresno State,San Joaquin Valley,3/21/2024,600,81,0, ,0, ,0, ,0.9, ,8.8, ,79, ,5.3, ,2, ,332, ,14.1, 
80,Fresno State,San Joaquin Valley,3/21/2024,700,81,0.02, ,0, ,73, ,0.9, ,8.6, ,82, ,5.7, ,1.8, ,322, ,14, 
80,Fresno State,San Joaquin Valley,3/21/2024,800,81,0.13, ,0, ,273, ,1, ,11.5, ,75, ,7.1, ,2.7, ,338, ,14, 
80,Fresno State,San Joaquin Valley,3/21/2024,900,81,0.27, ,0, ,485, ,1.1, ,14.2, ,68, ,8.4, ,3.5, ,331, ,13.9, 
80,Fresno State,San Joaquin Valley,3/21/2024,1000,81,0.39, ,0, ,659, ,1.2, ,16.8, ,64, ,10.1, ,3, ,328, ,13.8, 
80,Fresno State,San Joaquin Valley,3/21/2024,1100,81,0.49, ,0, ,782, ,1.3, ,18.7, ,59, ,10.6, ,2.5, ,332, ,13.8, 
80,Fresno State,San Joaquin Valley,3/21/2024,1200,81,0.55, ,0, ,845, ,1.3, ,20.4, ,54, ,10.9, ,2.2, ,343, ,13.8, 
80,Fresno State,San Joaquin Valley,3/21/2024,1300,81,0.57, ,0, ,848, ,1.3, ,21.5, ,50, ,10.6, ,2.2, ,325, ,13.7, 
80,Fresno State,San Joaquin Valley,3/21/2024,1400,81,0.54, ,0, ,772, ,1.3, ,22.6, ,46, ,10.5, ,1.8, ,354, ,13.7, 
80,Fresno State,San Joaquin Valley,3/21/2024,1500,81,0.44, ,0, ,618, ,1.2, ,23.1, ,43, ,9.8, ,1.9, ,341, ,13.8, 
80,Fresno State,San Joaquin Valley,3/21/2024,1600,81,0.27, ,0, ,360, ,1.1, ,22.6, ,42, ,8.9, ,2, ,303, ,13.8, 
80,Fresno State,San Joaquin Valley,3/21/2024,1700,81,0.16, ,0, ,207, ,1.2, ,21.7, ,46, ,9.7, ,1.9, ,311, ,13.9, 
80,Fresno State,San Joaquin Valley,3/21/2024,1800,81,0.08, ,0, ,77, ,1.2, ,20.1, ,50, ,9.3, ,2.4, ,324, ,14, 
80,Fresno State,San Joaquin Valley,3/21/2024,1900,81,0.03, ,0, ,2, ,1.2, ,17.6, ,60, ,9.8, ,1.8, ,334, ,14.1, 
80,Fresno State,San Joaquin Valley,3/21/2024,2000,81,0.01, ,0, ,0, ,1.2, ,16.2, ,66, ,9.9, ,1.4, ,333, ,14.1, 
80,Fresno State,San Joaquin Valley,3/21/2024,2100,81,0, ,0, ,0, ,1.2, ,13.8, ,76, ,9.8, ,0.6, ,97, ,14.2, 
80,Fresno State,San Joaquin Valley,3/21/2024,2200,81,0, ,0, ,0, ,1.2, ,12.2, ,85, ,9.7, ,0.7, ,114, ,14.3, 
80,Fresno State,San Joaquin Valley,3/21/2024,2300,81,0, ,0, ,0, ,1.2, ,11.2, ,87, ,9.2, ,0.9, ,40, ,14.3, 
80,Fresno State,San Joaquin Valley,3/21/2024,2400,81,0, ,0, ,0, ,1.1, ,10.6, ,89, ,8.9, ,0.8, ,32, ,14.3, 
80,Fresno State,San Joaquin Valley,3/22/2024,100,82,0, ,0, ,0, ,1.1, ,11, ,87, ,8.9, ,1, ,320, ,14.3, 
80,Fresno State,San Joaquin Valley,3/22/2024,200,82,0, ,0, ,0, ,1.1, ,10.7, ,89, ,8.9, ,0.9, ,57, ,14.3, 
80,Fresno State,San Joaquin Valley,3/22/2024,300,82,0, ,0, ,0, ,1.1, ,10.5, ,90, ,8.9, ,0.8, ,77, ,14.3, 
80,Fresno State,San Joaquin Valley,3/22/2024,400,82,0, ,0, ,0, ,1.1, ,10.4, ,89, ,8.6, ,0.7, ,39, ,14.2, 
80,Fresno State,San Joaquin Valley,3/22/2024,500,82,0, ,0, ,0, ,1.1, ,10.8, ,88, ,8.8, ,0.8, ,299, ,14.2, 
80,Fresno State,San Joaquin Valley,3/22/2024,600,82,0, ,0, ,0, ,1.1, ,10.7, ,88, ,8.8, ,1, ,334, ,14.1, 
80,Fresno State,San Joaquin Valley,3/22/2024,700,82,0, ,0, ,13, ,1.1, ,10, ,89, ,8.2, ,1.5, ,56, ,14.1, 
80,Fresno State,San Joaquin Valley,3/22/2024,800,82,0.12, ,0, ,260, ,1.2, ,13.4, ,80, ,10.1, ,0.9, ,287, ,14, 
80,Fresno State,San Joaquin Valley,3/22/2024,900,82,0.27, ,0, ,474, ,1.3, ,16.8, ,67, ,10.6, ,1.7, ,153, ,14, 
80,Fresno State,San Joaquin Valley,3/22/2024,1000,82,0.42, ,0, ,669, ,1.3, ,18.8, ,60, ,10.9, ,2.9, ,140, ,13.9, 
80,Fresno State,San Joaquin Valley,3/22/2024,1100,82,0.53, ,0, ,781, ,1.3, ,21, ,53, ,11.2, ,3, ,134, ,13.9, 
80,Fresno State,San Joaquin Valley,3/22/2024,1200,82,0.6, ,0, ,847, ,1.3, ,22.6, ,47, ,10.8, ,2.9, ,133, ,13.9, 
80,Fresno State,San Joaquin Valley,3/22/2024,1300,82,0.62, ,0, ,815, ,1.3, ,23.5, ,43, ,10.4, ,2.9, ,175, ,13.9, 
80,Fresno State,San Joaquin Valley,3/22/2024,1400,82,0.58, ,0, ,741, ,1.2, ,23.8, ,42, ,10.1, ,3.3, ,162, ,13.9, 
80,Fresno State,San Joaquin Valley,3/22/2024,1500,82,0.5, ,0, ,683, ,1.2, ,24.3, ,40, ,9.8, ,3.1, ,155, ,13.9, 
80,Fresno State,San Joaquin Valley,3/22/2024,1600,82,0.4, ,0, ,493, ,1.2, ,24.2, ,38, ,9.1, ,3.3, ,165, ,14, 
80,Fresno State,San Joaquin Valley,3/22/2024,1700,82,0.19, ,0, ,149, ,1.1, ,22.8, ,39, ,8.2, ,3.6, ,167, ,14.1, 
80,Fresno State,San Joaquin Valley,3/22/2024,1800,82,0.13, ,0, ,82, ,1.1, ,22.3, ,41, ,8.4, ,3.5, ,157, ,14.2, 
80,Fresno State,San Joaquin Valley,3/22/2024,1900,82,0.09, ,0, ,3, ,1.1, ,21.3, ,43, ,8.2, ,3.1, ,173, ,14.2, 
80,Fresno State,San Joaquin Valley,3/22/2024,2000,82,0.09, ,0, ,0, ,1, ,19.3, ,45, ,7, ,3.7, ,212, ,14.3, 
80,Fresno State,San Joaquin Valley,3/22/2024,2100,82,0.08, ,0, ,0, ,0.9, ,17.7, ,43, ,4.9, ,3.3, ,205, ,14.4, 
80,Fresno State,San Joaquin Valley,3/22/2024,2200,82,0.05, ,0, ,0, ,1, ,16.3, ,53, ,6.8, ,2.8, ,169, ,14.4, 
80,Fresno State,San Joaquin Valley,3/22/2024,2300,82,0.04, ,0, ,0, ,1.1, ,15.3, ,62, ,8, ,3.1, ,158, ,14.5, 
80,Fresno State,San Joaquin Valley,3/22/2024,2400,82,0.03, ,0, ,0, ,1.1, ,14.1, ,71, ,8.8, ,3.4, ,142, ,14.5, 
80,Fresno State,San Joaquin Valley,3/23/2024,100,83,0, ,1.3, ,0, ,1.2, ,13.2, ,78, ,9.5, ,3.6, ,142, ,14.5, 
80,Fresno State,San Joaquin Valley,3/23/2024,200,83,0, ,1.1, ,0, ,1.3, ,12.1, ,91, ,10.6, ,3.8, ,131, ,14.5, 
80,Fresno State,San Joaquin Valley,3/23/2024,300,83,0, ,1.1, ,0, ,1.3, ,11.9, ,94, ,10.9, ,2.7, ,122, ,14.5, 
80,Fresno State,San Joaquin Valley,3/23/2024,400,83,0, ,1.7, ,0, ,1.3, ,11.7, ,96, ,11.1, ,1.5, ,293, ,14.5, 
80,Fresno State,San Joaquin Valley,3/23/2024,500,83,0, ,0.8, ,0, ,1.2, ,10.4, ,96, ,9.8, ,4.1, ,304, ,14.5, 
80,Fresno State,San Joaquin Valley,3/23/2024,600,83,0, ,0.4, ,0, ,1.1, ,9.7, ,94, ,8.8, ,3.4, ,317, ,14.5, 
80,Fresno State,San Joaquin Valley,3/23/2024,700,83,0, ,0.1, ,19, ,1.1, ,9.4, ,93, ,8.3, ,2.3, ,311, ,14.5, 
80,Fresno State,San Joaquin Valley,3/23/2024,800,83,0.11, ,0, ,241, ,1.1, ,10.5, ,88, ,8.5, ,2.3, ,308, ,14.4, 
80,Fresno State,San Joaquin Valley,3/23/2024,900,83,0.24, ,0, ,505, ,1.1, ,12.8, ,75, ,8.4, ,2.7, ,316, ,14.4, 
80,Fresno State,San Joaquin Valley,3/23/2024,1000,83,0.38, ,0, ,691, ,1, ,14.1, ,64, ,7.3, ,2.8, ,316, ,14.3, 
80,Fresno State,San Joaquin Valley,3/23/2024,1100,83,0.48, ,0, ,817, ,1, ,15.1, ,57, ,6.8, ,2.6, ,305, ,14.3, 
80,Fresno State,San Joaquin Valley,3/23/2024,1200,83,0.53, ,0, ,870, ,1, ,15.9, ,55, ,7, ,2.4, ,281, ,14.3, 
80,Fresno State,San Joaquin Valley,3/23/2024,1300,83,0.32, ,0, ,522, ,1, ,15.8, ,55, ,6.9, ,1.9, ,346, ,14.3, 
80,Fresno State,San Joaquin Valley,3/23/2024,1400,83,0.42, ,0, ,660, ,1, ,16.7, ,51, ,6.6, ,1.9, ,291, ,14.3, 
80,Fresno State,San Joaquin Valley,3/23/2024,1500,83,0.09, ,1.4, ,157, ,1.1, ,14.3, ,65, ,7.8, ,3, ,249, ,14.3, 
80,Fresno State,San Joaquin Valley,3/23/2024,1600,83,0.01, ,0.6, ,50, ,1.1, ,11.6, ,83, ,8.8, ,3.2, ,316, ,14.3, 
80,Fresno State,San Joaquin Valley,3/23/2024,1700,83,0, ,1.3, ,26, ,1.1, ,10.7, ,88, ,8.8, ,2.4, ,302, ,14.4, 
80,Fresno State,San Joaquin Valley,3/23/2024,1800,83,0, ,4.5, ,7, ,1.1, ,9.7, ,91, ,8.2, ,2.5, ,251, ,14.4, 
80,Fresno State,San Joaquin Valley,3/23/2024,1900,83,0, ,1, ,0, ,1.1, ,9.5, ,91, ,8.1, ,1.9, ,98, ,14.5, 
80,Fresno State,San Joaquin Valley,3/23/2024,2000,83,0, ,0.1, ,0, ,1.1, ,9.4, ,93, ,8.4, ,2, ,74, ,14.5, 
80,Fresno State,San Joaquin Valley,3/23/2024,2100,83,0, ,0, ,0, ,1, ,8.5, ,93, ,7.5, ,1.6, ,16, ,14.5, 
80,Fresno State,San Joaquin Valley,3/23/2024,2200,83,0, ,0, ,0, ,1, ,8, ,95, ,7.2, ,1, ,333, ,14.5, 
80,Fresno State,San Joaquin Valley,3/23/2024,2300,83,0, ,0, ,0, ,1, ,7.3, ,97, ,6.8, ,0.7, ,317, ,14.5, 
80,Fresno State,San Joaquin Valley,3/23/2024,2400,83,0, ,0, ,0, ,1, ,7.4, ,96, ,6.8, ,0.7, ,0, ,14.4, 
80,Fresno State,San Joaquin Valley,3/24/2024,100,84,0, ,0, ,0, ,1, ,6.9, ,97, ,6.5, ,0.9, ,238, ,14.4, 
80,Fresno State,San Joaquin Valley,3/24/2024,200,84,0, ,0, ,0, ,0.9, ,6.1, ,98, ,5.7, ,0.7, ,234, ,14.4, 
80,Fresno State,San Joaquin Valley,3/24/2024,300,84,0, ,0.1, ,0, ,0.9, ,5.5, ,98, ,5.2, ,0.8, ,186, ,14.3, 
80,Fresno State,San Joaquin Valley,3/24/2024,400,84,0, ,0, ,0, ,0.9, ,6.4, ,99, ,6.2, ,0.6, ,14, ,14.3, 
80,Fresno State,San Joaquin Valley,3/24/2024,500,84,0, ,0, ,0, ,1, ,7.4, ,99, ,7.2, ,0.7, ,61, ,14.2, 
80,Fresno State,San Joaquin Valley,3/24/2024,600,84,0, ,0, ,0, ,1, ,7.7, ,99, ,7.5, ,0.9, ,109, ,14.2, 
80,Fresno State,San Joaquin Valley,3/24/2024,700,84,0.01, ,0.1, ,33, ,1.1, ,8.3, ,98, ,8.1, ,1.2, ,89, ,14.1, 
80,Fresno State,San Joaquin Valley,3/24/2024,800,84,0.01, ,1.1, ,58, ,1.1, ,8.7, ,97, ,8.2, ,1.1, ,142, ,14, 
80,Fresno State,San Joaquin Valley,3/24/2024,900,84,0.06, ,0, ,162, ,1.1, ,9.4, ,93, ,8.3, ,1.3, ,116, ,14, 
80,Fresno State,San Joaquin Valley,3/24/2024,1000,84,0.14, ,0, ,314, ,1.1, ,10.7, ,87, ,8.6, ,1.7, ,127, ,13.9, 
80,Fresno State,San Joaquin Valley,3/24/2024,1100,84,0.06, ,0.6, ,189, ,1.1, ,10.7, ,87, ,8.6, ,1.7, ,71, ,13.9, 
80,Fresno State,San Joaquin Valley,3/24/2024,1200,84,0.32, ,0.1, ,586, ,1.2, ,12.1, ,82, ,9.2, ,2.3, ,43, ,13.8, 
80,Fresno State,San Joaquin Valley,3/24/2024,1300,84,0.02,Y,0.8, ,131, ,1.1, ,9.8,Y,87,Y,7.8,Y,1.7, ,349, ,13.8, 
80,Fresno State,San Joaquin Valley,3/24/2024,1400,84,0.36, ,0, ,642, ,1.1, ,13, ,75, ,8.6, ,2, ,309, ,13.8, 
80,Fresno State,San Joaquin Valley,3/24/2024,1500,84,0.27, ,0, ,447, ,1.1, ,13.5, ,71, ,8.3, ,3.6, ,323, ,13.8, 
80,Fresno State,San Joaquin Valley,3/24/2024,1600,84,0.25, ,0, ,408, ,1.1, ,13.5, ,68, ,7.7, ,3.6, ,327, ,13.8, 
80,Fresno State,San Joaquin Valley,3/24/2024,1700,84,0.2, ,0, ,313, ,1, ,14.3, ,63, ,7.4, ,3.9, ,330, ,13.8, 
80,Fresno State,San Joaquin Valley,3/24/2024,1800,84,0.06, ,0, ,98, ,1, ,13.7, ,66, ,7.5, ,3.1, ,315, ,13.8, 
80,Fresno State,San Joaquin Valley,3/24/2024,1900,84,0, ,0, ,3, ,1, ,11.8, ,75, ,7.4, ,1.9, ,296, ,13.9, 
80,Fresno State,San Joaquin Valley,3/24/2024,2000,84,0, ,0, ,0, ,1, ,10.8, ,79, ,7.3, ,1.5, ,269, ,13.9, 
80,Fresno State,San Joaquin Valley,3/24/2024,2100,84,0, ,0, ,0, ,1, ,10.2, ,81, ,7.2, ,1.3, ,272, ,13.9, 
80,Fresno State,San Joaquin Valley,3/24/2024,2200,84,0, ,0, ,0, ,1, ,8.6, ,88, ,6.7, ,1.2, ,348, ,14, 
80,Fresno State,San Joaquin Valley,3/24/2024,2300,84,0, ,0, ,0, ,0.9, ,7.6, ,91, ,6.2, ,1.1, ,53, ,14, 
80,Fresno State,San Joaquin Valley,3/24/2024,2400,84,0, ,0, ,0, ,0.9, ,7, ,93, ,6, ,1, ,137, ,14, 
80,Fresno State,San Joaquin Valley,3/25/2024,100,85,0, ,0, ,0, ,0.9, ,6.5, ,94, ,5.6, ,1, ,289, ,14, 
80,Fresno State,San Joaquin Valley,3/25/2024,200,85,0, ,0, ,0, ,0.9, ,6, ,97, ,5.5, ,0.6, ,14, ,14, 
80,Fresno State,San Joaquin Valley,3/25/2024,300,85,0, ,0, ,0, ,0.9, ,6.1, ,97, ,5.8, ,1.2, ,77, ,13.9, 
80,Fresno State,San Joaquin Valley,3/25/2024,400,85,0, ,0, ,0, ,0.9, ,6.6, ,97, ,6.2, ,1.1, ,93, ,13.9, 
80,Fresno State,San Joaquin Valley,3/25/2024,500,85,0, ,0, ,0, ,0.9, ,6.3, ,97, ,5.9, ,0.8, ,23, ,13.8, 
80,Fresno State,San Joaquin Valley,3/25/2024,600,85,0, ,0.1, ,2, ,0.9, ,6.1, ,98, ,5.8, ,0.9, ,14, ,13.8, 
80,Fresno State,San Joaquin Valley,3/25/2024,700,85,0.01, ,0, ,105, ,1, ,7.8, ,98, ,7.5, ,0.9, ,16, ,13.7, 
80,Fresno State,San Joaquin Valley,3/25/2024,800,85,0.12, ,0, ,301, ,1.1, ,10.9, ,86, ,8.7, ,1.1, ,81, ,13.7, 
80,Fresno State,San Joaquin Valley,3/25/2024,900,85,0.23, ,0, ,454, ,1.1, ,12.2, ,80, ,8.8, ,1, ,47, ,13.6, 
80,Fresno State,San Joaquin Valley,3/25/2024,1000,85,0.31, ,0, ,572, ,1.1, ,13.5, ,73, ,8.8, ,1.3, ,73, ,13.5, 
80,Fresno State,San Joaquin Valley,3/25/2024,1100,85,0.25, ,0, ,455, ,1.1, ,14.2, ,70, ,8.7, ,1.5, ,273, ,13.5, 
80,Fresno State,San Joaquin Valley,3/25/2024,1200,85,0.4, ,0, ,649, ,1.1, ,15, ,67, ,8.9, ,2.2, ,319, ,13.5, 
80,Fresno State,San Joaquin Valley,3/25/2024,1300,85,0.3, ,0, ,489, ,1.2, ,15.5, ,66, ,9.2, ,2.6, ,330, ,13.5, 
80,Fresno State,San Joaquin Valley,3/25/2024,1400,85,0.34, ,0, ,537, ,1.2, ,16.3, ,64, ,9.4, ,2.6, ,326, ,13.5, 
80,Fresno State,San Joaquin Valley,3/25/2024,1500,85,0.42, ,0, ,649, ,1.2, ,17.4, ,61, ,9.7, ,2.7, ,327, ,13.5, 
80,Fresno State,San Joaquin Valley,3/25/2024,1600,85,0.32, ,0, ,470, ,1.1, ,17.5, ,56, ,8.5, ,3.1, ,301, ,13.5, 
80,Fresno State,San Joaquin Valley,3/25/2024,1700,85,0.2, ,0, ,293, ,1.1, ,17.1, ,55, ,7.9, ,3.1, ,320, ,13.6, 
80,Fresno State,San Joaquin Valley,3/25/2024,1800,85,0.06, ,0, ,56, ,1, ,15.5, ,59, ,7.6, ,2.8, ,327, ,13.6, 
80,Fresno State,San Joaquin Valley,3/25/2024,1900,85,0, ,0, ,4, ,1.1, ,13.4, ,70, ,8, ,1.7, ,332, ,13.7, 
80,Fresno State,San Joaquin Valley,3/25/2024,2000,85,0, ,0, ,0, ,1.1, ,12.1, ,77, ,8.2, ,1.6, ,319, ,13.8, 
80,Fresno State,San Joaquin Valley,3/25/2024,2100,85,0, ,0, ,0, ,1.1, ,12, ,79, ,8.5, ,2.7, ,318, ,13.9, 
80,Fresno State,San Joaquin Valley,3/25/2024,2200,85,0, ,0, ,0, ,1.1, ,10.9, ,83, ,8.1, ,2, ,322, ,13.9, 
80,Fresno State,San Joaquin Valley,3/25/2024,2300,85,0, ,0, ,0, ,1.1, ,10.2, ,85, ,7.8, ,1.8, ,326, ,13.9, 
80,Fresno State,San Joaquin Valley,3/25/2024,2400,85,0, ,0, ,0, ,1.1, ,9.6, ,89, ,7.8, ,1.6, ,333, ,13.9, 
80,Fresno State,San Joaquin Valley,3/26/2024,100,86,0, ,0, ,0, ,1, ,9.3, ,89, ,7.6, ,1.9, ,311, ,13.9, 
80,Fresno State,San Joaquin Valley,3/26/2024,200,86,0, ,0, ,0, ,1, ,8.7, ,89, ,7.1, ,2.1, ,318, ,13.9, 
80,Fresno State,San Joaquin Valley,3/26/2024,300,86,0, ,0, ,0, ,1, ,8, ,90, ,6.5, ,2.1, ,323, ,13.9, 
80,Fresno State,San Joaquin Valley,3/26/2024,400,86,0, ,0, ,0, ,0.9, ,7.2, ,92, ,6, ,1.6, ,323, ,13.9, 
80,Fresno State,San Joaquin Valley,3/26/2024,500,86,0, ,0, ,0, ,0.9, ,6.1, ,94, ,5.2, ,1.1, ,339, ,13.9, 
80,Fresno State,San Joaquin Valley,3/26/2024,600,86,0, ,0, ,2, ,0.9, ,5.7, ,97, ,5.2, ,0.8, ,17, ,13.9, 
80,Fresno State,San Joaquin Valley,3/26/2024,700,86,0.01, ,0, ,92, ,0.9, ,6.3, ,98, ,6, ,0.8, ,50, ,13.9, 
80,Fresno State,San Joaquin Valley,3/26/2024,800,86,0.12, ,0, ,302, ,1.1, ,9.8, ,89, ,8, ,1.5, ,347, ,13.8, 
80,Fresno State,San Joaquin Valley,3/26/2024,900,86,0.25, ,0, ,508, ,1.1, ,12.4, ,79, ,8.8, ,1.9, ,316, ,13.8, 
80,Fresno State,San Joaquin Valley,3/26/2024,1000,86,0.37, ,0, ,684, ,1.2, ,14.1, ,74, ,9.6, ,3, ,300, ,13.7, 
80,Fresno State,San Joaquin Valley,3/26/2024,1100,86,0.47, ,0, ,773, ,1.2, ,16.2, ,67, ,10, ,2.8, ,323, ,13.6, 
80,Fresno State,San Joaquin Valley,3/26/2024,1200,86,0.52, ,0, ,849, ,1.2, ,17.2, ,62, ,9.9, ,2.3, ,305, ,13.6, 
80,Fresno State,San Joaquin Valley,3/26/2024,1300,86,0.46, ,0, ,689, ,1.2, ,17.6, ,60, ,9.6, ,2.5, ,312, ,13.6, 
80,Fresno State,San Joaquin Valley,3/26/2024,1400,86,0.5, ,0, ,739, ,1.2, ,18.2, ,57, ,9.5, ,2.9, ,316, ,13.6, 
80,Fresno State,San Joaquin Valley,3/26/2024,1500,86,0.45, ,0, ,662, ,1.2, ,18.7, ,56, ,9.6, ,2.9, ,319, ,13.6, 
80,Fresno State,San Joaquin Valley,3/26/2024,1600,86,0.35, ,0, ,525, ,1.2, ,18.7, ,55, ,9.4, ,3.4, ,311, ,13.7, 
80,Fresno State,San Joaquin Valley,3/26/2024,1700,86,0.21, ,0, ,313, ,1.1, ,17.9, ,56, ,9, ,3.1, ,347, ,13.7, 
80,Fresno State,San Joaquin Valley,3/26/2024,1800,86,0.05, ,0, ,81, ,1.1, ,16, ,63, ,8.9, ,2.5, ,351, ,13.8, 
80,Fresno State,San Joaquin Valley,3/26/2024,1900,86,0, ,0, ,3, ,1.1, ,13.9, ,68, ,8, ,1.5, ,335, ,13.9, 
80,Fresno State,San Joaquin Valley,3/26/2024,2000,86,0, ,0, ,0, ,1.1, ,13.2, ,71, ,8, ,0.7, ,259, ,14, 
80,Fresno State,San Joaquin Valley,3/26/2024,2100,86,0, ,0, ,0, ,1.1, ,11.2, ,80, ,7.9, ,0.8, ,46, ,14, 
80,Fresno State,San Joaquin Valley,3/26/2024,2200,86,0, ,0, ,0, ,1.1, ,10.1, ,86, ,7.9, ,0.7, ,314, ,14.1, 
80,Fresno State,San Joaquin Valley,3/26/2024,2300,86,0, ,0, ,0, ,1, ,8.8, ,90, ,7.3, ,0.8, ,48, ,14.1, 
